date,close,volume,open,high,low
04/30/2025,212.50,52286450,209.30,213.58,206.6705
04/29/2025,211.21,36827630,208.693,212.24,208.37
04/28/2025,210.14,38743070,210.00,211.50,207.46
04/25/2025,209.28,38222260,206.365,209.75,206.20
04/24/2025,208.37,47310990,204.89,208.8299,202.94
04/23/2025,204.60,52929170,206.00,208.00,202.799
04/22/2025,199.74,52976370,196.12,201.59,195.97
04/21/2025,193.16,46742540,193.265,193.80,189.8112
04/17/2025,196.98,52164680,197.20,198.8335,194.42
04/16/2025,194.27,59732420,198.36,200.70,192.37
04/15/2025,202.14,51343870,201.855,203.51,199.80
04/14/2025,202.52,101352900,211.44,212.94,201.1621
04/11/2025,198.15,87435920,186.10,199.54,186.06
04/10/2025,190.42,121880000,189.065,194.7799,183.00
04/09/2025,198.85,184395900,171.95,200.61,171.89
04/08/2025,172.42,120859500,186.70,190.335,169.2101
04/07/2025,181.46,160466300,177.20,194.15,174.62
04/04/2025,188.38,125910900,193.89,199.88,187.34
04/03/2025,203.19,103419000,205.54,207.49,201.25
04/02/2025,223.89,35905900,221.315,225.19,221.02
04/01/2025,223.19,36412740,219.805,223.68,218.90
03/31/2025,222.13,65299320,217.005,225.62,216.23
03/28/2025,217.90,39818620,221.67,223.81,217.68
03/27/2025,223.85,37094770,221.39,224.99,220.5601
03/26/2025,221.53,34532660,223.51,225.02,220.47
03/25/2025,223.75,34493580,220.77,224.10,220.08
03/24/2025,220.73,44299480,221.00,221.48,218.58
03/21/2025,218.27,94127770,211.56,218.84,211.28
03/20/2025,214.10,48862950,213.99,217.4899,212.22
03/19/2025,215.24,54385390,214.22,218.76,213.75
03/18/2025,212.69,42432430,214.16,215.15,211.49
03/17/2025,214.00,48073430,213.31,215.22,209.97
03/14/2025,213.49,60107580,211.25,213.95,209.58
03/13/2025,209.68,61368330,215.95,216.8394,208.42
03/12/2025,216.98,62547470,220.14,221.75,214.91
03/11/2025,220.84,76137410,223.805,225.8399,217.45
03/10/2025,227.48,72071200,235.54,236.16,224.22
03/07/2025,239.07,46273570,235.105,241.37,234.76
03/06/2025,235.33,45170420,234.435,237.86,233.1581
03/05/2025,235.74,47227640,235.42,236.55,229.23
03/04/2025,235.93,53798060,237.705,240.07,234.68
03/03/2025,238.03,47183990,241.79,244.0272,236.112
02/28/2025,241.84,56833360,236.95,242.09,230.20
02/27/2025,237.30,41153640,239.41,242.46,237.06
02/26/2025,240.36,44433560,244.33,244.98,239.13
02/25/2025,247.04,48013270,248.00,250.00,244.91
02/24/2025,247.10,51326400,244.925,248.86,244.42
02/21/2025,245.55,53197430,245.95,248.69,245.22
02/20/2025,245.83,32316910,244.94,246.78,244.29
02/19/2025,244.87,32204220,244.66,246.01,243.1604
02/18/2025,244.47,48822490,244.15,245.18,241.84
02/14/2025,244.60,40896230,241.25,245.55,240.99
02/13/2025,241.53,53614050,236.91,242.3399,235.57
02/12/2025,236.87,45243290,231.20,236.96,230.68
02/11/2025,232.62,53718360,228.20,235.23,228.13
02/10/2025,227.65,33115650,229.57,230.585,227.20
02/07/2025,227.63,39707220,232.60,234.00,227.26
02/06/2025,233.22,29925350,231.285,233.80,230.425
02/05/2025,232.47,39664990,228.53,232.67,228.27
02/04/2025,232.80,45067300,227.25,233.13,226.65
02/03/2025,228.01,73063300,229.99,231.83,225.70
01/31/2025,236.00,101075100,247.19,247.19,233.44
01/30/2025,237.59,55658280,238.665,240.79,237.21
01/29/2025,239.36,45486100,234.12,239.855,234.01
01/28/2025,238.26,75707570,230.85,240.19,230.81
01/27/2025,229.86,94863420,224.02,232.15,223.98
01/24/2025,222.78,54697910,224.78,225.63,221.41
01/23/2025,223.66,60234760,224.74,227.03,222.30
01/22/2025,223.83,64126500,219.79,224.12,219.79
01/21/2025,222.64,98070430,224.00,224.42,219.38
01/17/2025,229.98,68488300,232.115,232.29,228.48
01/16/2025,228.26,71759050,237.35,238.01,228.03
01/15/2025,237.87,39831970,234.635,238.96,234.43
01/14/2025,233.28,39435290,234.75,236.12,232.472
01/13/2025,234.40,49630730,233.53,234.67,229.72
01/10/2025,236.85,61710860,240.01,240.16,233.00
01/08/2025,242.70,37628940,241.92,243.7123,240.05
01/07/2025,242.21,40855960,242.98,245.55,241.35
01/06/2025,245.00,45045570,244.31,247.33,243.20
01/03/2025,243.36,40244110,243.36,244.18,241.89
01/02/2025,243.85,55740730,248.93,249.10,241.8201
12/31/2024,250.42,39480720,252.44,253.28,249.43
12/30/2024,252.20,35557540,252.23,253.50,250.75
12/27/2024,255.59,42355320,257.83,258.70,253.06
12/26/2024,259.02,27262980,258.19,260.10,257.63
12/24/2024,258.20,23234710,255.49,258.21,255.29
12/23/2024,255.27,40858770,254.77,255.65,253.45
12/20/2024,254.49,147495300,248.04,255.00,245.69
12/19/2024,249.79,60882260,247.50,252.00,247.0949
12/18/2024,248.05,56774100,252.16,254.28,247.74
12/17/2024,253.48,51356360,250.08,253.83,249.78
12/16/2024,251.04,51694750,247.99,251.38,247.65
12/13/2024,248.13,33155290,247.815,249.2902,246.24
12/12/2024,247.96,32777530,246.89,248.74,245.68
12/11/2024,246.49,45205810,247.96,250.80,246.2601
12/10/2024,247.77,36914810,246.89,248.21,245.34
12/09/2024,246.75,44649230,241.83,247.24,241.75
12/06/2024,242.84,36870620,242.905,244.63,242.08
12/05/2024,243.04,40033880,243.99,244.54,242.13
12/04/2024,243.01,44383940,242.87,244.11,241.25
12/03/2024,242.65,38861020,239.81,242.76,238.90
12/02/2024,239.59,48137100,237.27,240.79,237.16
11/29/2024,237.33,28481380,234.805,237.81,233.97
11/27/2024,234.93,33498440,234.465,235.69,233.8101
11/26/2024,235.06,45986190,233.33,235.57,233.33
11/25/2024,232.87,90152830,231.46,233.245,229.74
11/22/2024,229.87,38168250,228.06,230.7199,228.06
11/21/2024,228.52,42108330,228.88,230.155,225.7103
11/20/2024,229.00,35169570,228.06,229.93,225.89
11/19/2024,228.28,36211770,226.98,230.16,226.66
11/18/2024,228.02,44686020,225.25,229.74,225.17
11/15/2024,225.00,47923700,226.40,226.92,224.27
11/14/2024,228.22,44923940,225.02,228.87,225.00
11/13/2024,225.12,48566220,224.01,226.65,222.76
11/12/2024,224.23,40398300,224.55,225.59,223.355
11/11/2024,224.23,42005600,225.00,225.70,221.50
11/08/2024,226.96,38328820,227.17,228.66,226.405
11/07/2024,227.48,42137690,224.625,227.875,224.57
11/06/2024,222.72,54561120,222.61,226.065,221.19
11/05/2024,223.45,28111340,221.795,223.95,221.14
11/04/2024,222.01,44944470,220.99,222.79,219.71
11/01/2024,222.91,65276740,220.965,225.35,220.27
10/31/2024,225.91,64370090,229.34,229.83,225.37
10/30/2024,230.10,47070910,232.61,233.47,229.55
10/29/2024,233.67,35417250,233.10,234.325,232.32
10/28/2024,233.40,36087130,233.32,234.73,232.55
10/25/2024,231.41,38802300,229.74,233.22,229.57
10/24/2024,230.57,31109500,229.98,230.82,228.41
10/23/2024,230.76,52286980,234.08,235.144,227.76
10/22/2024,235.86,38846580,233.885,236.22,232.60
10/21/2024,236.48,36254470,234.45,236.85,234.45
10/18/2024,235.00,46431470,236.18,236.18,234.01
10/17/2024,232.15,32993810,233.43,233.85,230.52
10/16/2024,231.78,34082240,231.60,232.12,229.84
10/15/2024,233.85,64751370,233.61,237.49,232.37
10/14/2024,231.30,39882090,228.70,231.73,228.60
10/11/2024,227.55,31759190,229.30,229.41,227.34
10/10/2024,229.04,28183540,227.78,229.50,227.17
10/09/2024,229.54,33591090,225.23,229.75,224.83
10/08/2024,225.77,31855690,224.30,225.98,223.25
10/07/2024,221.69,39505350,224.50,225.69,221.33
10/04/2024,226.80,37345100,227.90,228.00,224.13
10/03/2024,225.67,34044160,225.14,226.805,223.32
10/02/2024,226.78,32880610,225.89,227.37,223.02
10/01/2024,226.21,63285050,229.52,229.65,223.74
09/30/2024,233.00,54793390,230.04,233.00,229.65
09/27/2024,227.79,34025970,228.46,229.52,227.30
09/26/2024,227.52,36636710,227.30,228.50,225.41
09/25/2024,226.37,42308720,224.93,227.29,224.02
09/24/2024,227.37,43556070,228.645,229.35,225.73
09/23/2024,226.47,54146020,227.34,229.45,225.81
09/20/2024,228.20,318679900,229.97,233.09,227.62
09/19/2024,228.87,66781320,224.99,229.82,224.63
09/18/2024,220.69,59894930,217.55,222.71,217.54
09/17/2024,216.79,45519340,215.75,216.90,214.50
09/16/2024,216.32,59357430,216.54,217.22,213.92
09/13/2024,222.50,36766620,223.58,224.04,221.91
09/12/2024,222.77,37498230,222.50,223.55,219.82
09/11/2024,222.66,44587070,221.455,223.09,217.89
09/10/2024,220.11,51591030,218.92,221.48,216.73
09/09/2024,220.91,67179970,220.82,221.27,216.71
09/06/2024,220.82,48423010,223.95,225.24,219.77
09/05/2024,222.38,36615400,221.625,225.48,221.52
09/04/2024,220.85,43840200,221.66,221.78,217.48
09/03/2024,222.77,50190570,228.55,229.00,221.17
08/30/2024,229.00,52990770,230.19,230.40,227.48
08/29/2024,229.79,51906300,230.10,232.92,228.88
08/28/2024,226.49,38052170,227.92,229.86,225.68
08/27/2024,228.03,35934560,225.995,228.85,224.89
08/26/2024,227.18,30602210,226.76,227.28,223.8905
08/23/2024,226.84,38677250,225.659,228.22,224.33
08/22/2024,224.53,43695320,227.79,228.34,223.90
08/21/2024,226.40,34765480,226.52,227.98,225.05
08/20/2024,226.51,30299030,225.77,227.17,225.45
08/19/2024,225.89,40687810,225.72,225.99,223.04
08/16/2024,226.05,44340240,223.92,226.8271,223.6501
08/15/2024,224.72,46414010,224.60,225.35,222.76
08/14/2024,221.72,41960570,220.57,223.03,219.70
08/13/2024,221.27,44155330,219.01,221.89,219.01
08/12/2024,217.53,38028090,216.07,219.5099,215.60
08/09/2024,216.24,42201650,212.10,216.78,211.97
08/08/2024,213.31,47161150,213.11,214.20,208.83
08/07/2024,209.82,63516420,206.90,213.64,206.39
08/06/2024,207.23,69660490,205.30,209.99,201.07
08/05/2024,209.27,119548600,199.09,213.50,196.00
08/02/2024,219.86,105568600,219.15,225.60,217.71
08/01/2024,218.36,62501000,224.37,224.48,217.02
07/31/2024,222.08,50036260,221.44,223.82,220.63
07/30/2024,218.80,41643840,219.19,220.325,216.12
07/29/2024,218.24,36311780,216.96,219.30,215.75
07/26/2024,217.96,41601350,218.70,219.49,216.01
07/25/2024,217.49,51391200,218.93,220.85,214.62
07/24/2024,218.54,61777580,224.00,224.80,217.13
07/23/2024,225.01,39960260,224.365,226.94,222.68
07/22/2024,223.96,48201840,227.01,227.78,223.09
07/19/2024,224.31,49151450,224.82,226.80,223.275
07/18/2024,224.18,66034590,230.28,230.44,222.27
07/17/2024,228.88,57345880,229.45,231.4599,226.64
07/16/2024,234.82,43234280,235.00,236.27,232.33
07/15/2024,234.40,62631250,236.48,237.23,233.09
07/12/2024,230.54,53046530,228.92,232.64,228.68
07/11/2024,227.57,64710620,231.39,232.39,225.77
07/10/2024,232.98,62627690,229.30,233.08,229.25
07/09/2024,228.68,48169820,227.93,229.40,226.3721
07/08/2024,227.82,59085860,227.09,227.85,223.25
07/05/2024,226.34,60412410,221.65,226.45,221.65
07/03/2024,221.55,37369800,220.00,221.55,219.03
07/02/2024,220.27,58046180,216.15,220.38,215.10
07/01/2024,216.75,60402930,212.09,217.51,211.92
06/28/2024,210.62,82542720,215.77,216.07,210.30
06/27/2024,214.10,49772710,214.69,215.7395,212.35
06/26/2024,213.25,66213190,211.50,214.86,210.64
06/25/2024,209.07,56713870,209.15,211.38,208.61
06/24/2024,208.14,80727010,207.72,212.70,206.59
06/21/2024,207.49,246421400,210.39,211.89,207.11
06/20/2024,209.68,86172450,213.93,214.24,208.85
06/18/2024,214.29,79943250,217.59,218.63,213.00
06/17/2024,216.67,93728300,213.37,218.95,212.72
06/14/2024,212.49,70122750,213.85,215.17,211.30
06/13/2024,214.24,97862730,214.74,216.75,211.60
06/12/2024,213.07,198134300,207.37,220.20,206.90
06/11/2024,207.15,172373300,193.65,207.16,193.63
06/10/2024,193.12,97262080,196.90,197.30,192.15
06/07/2024,196.89,53103910,194.65,196.94,194.14
06/06/2024,194.48,41181750,195.685,196.50,194.17
06/05/2024,195.87,54156790,195.40,196.90,194.87
06/04/2024,194.35,47471450,194.635,195.32,193.0342
06/03/2024,194.03,50080540,192.90,194.99,192.52
05/31/2024,192.25,75158280,191.44,192.57,189.91
05/30/2024,191.29,49947940,190.76,192.18,190.63
05/29/2024,190.29,53068020,189.61,192.247,189.51
05/28/2024,189.99,52280050,191.51,193.00,189.10
05/24/2024,189.98,36326980,188.82,190.58,188.0404
05/23/2024,186.88,51005920,190.98,191.00,186.625
05/22/2024,190.90,34648550,192.265,192.8231,190.27
05/21/2024,192.35,42309400,191.09,192.73,190.9201
05/20/2024,191.04,44361280,189.325,191.9199,189.01
05/17/2024,189.87,41282930,189.51,190.81,189.18
05/16/2024,189.84,52845230,190.47,191.095,189.6601
05/15/2024,189.72,70399990,187.91,190.65,187.37
05/14/2024,187.43,52393620,187.51,188.30,186.29
05/13/2024,186.28,72044810,185.435,187.10,184.62
05/10/2024,183.05,50759500,184.90,185.09,182.13
05/09/2024,184.57,48982970,182.56,184.66,182.11
05/08/2024,182.74,45057090,182.85,183.07,181.45
05/07/2024,182.40,77305770,183.45,184.90,181.32
05/06/2024,181.71,78569670,182.354,184.20,180.42
05/03/2024,183.38,163224100,186.645,187.00,182.66
05/02/2024,173.03,94214920,172.51,173.415,170.89
05/01/2024,169.30,50383150,169.58,172.705,169.11
04/30/2024,170.33,65934780,173.33,174.99,170.00
04/29/2024,173.50,68169420,173.37,176.03,173.10
04/26/2024,169.30,44838350,169.88,171.34,169.18
04/25/2024,169.89,50558330,169.525,170.61,168.1511
04/24/2024,169.02,48251840,166.54,169.30,166.21
04/23/2024,166.90,49537760,165.35,167.05,164.92
04/22/2024,165.84,48116440,165.515,167.26,164.77
04/19/2024,165.00,68149380,166.21,166.40,164.075
04/18/2024,167.04,43122900,168.03,168.64,166.55
04/17/2024,168.00,50901210,169.61,170.65,168.00
04/16/2024,169.38,73711240,171.75,173.76,168.27
04/15/2024,172.69,73531770,175.36,176.63,172.50
04/12/2024,176.55,101670900,174.26,178.36,174.21
04/11/2024,175.04,91070280,168.34,175.46,168.16
04/10/2024,167.78,49709340,168.80,169.09,167.11
04/09/2024,169.67,42451210,168.70,170.08,168.35
04/08/2024,168.45,37425510,169.03,169.20,168.24
04/05/2024,169.58,42104830,169.59,170.39,168.95
04/04/2024,168.82,53704390,170.29,171.92,168.82
04/03/2024,169.65,47691720,168.79,170.68,168.58
04/02/2024,168.84,49329480,169.08,169.34,168.2302
04/01/2024,170.03,46240500,171.19,171.25,169.475
03/28/2024,171.48,65672690,171.75,172.23,170.51
03/27/2024,173.31,60273270,170.41,173.60,170.11
03/26/2024,169.71,57388450,170.00,171.42,169.58
03/25/2024,170.85,54288330,170.565,171.94,169.45
03/22/2024,172.28,71160140,171.76,173.05,170.06
03/21/2024,171.37,106181300,177.05,177.49,170.84
03/20/2024,178.67,53423100,175.72,178.67,175.09
03/19/2024,176.08,55215240,174.34,176.605,173.03
03/18/2024,173.72,75604180,175.57,177.71,173.52
03/15/2024,172.62,121752700,171.17,172.62,170.285
03/14/2024,173.00,72913510,172.91,174.3078,172.05
03/13/2024,171.13,52488690,172.77,173.185,170.76
03/12/2024,173.23,59825370,173.15,174.03,171.01
03/11/2024,172.75,60139470,172.94,174.38,172.05
03/08/2024,170.73,76267040,169.00,173.70,168.94
03/07/2024,169.00,71765060,169.15,170.73,168.49
03/06/2024,169.12,68587710,171.06,171.24,168.68
03/05/2024,170.12,95132360,170.76,172.04,169.62
03/04/2024,175.10,81510100,176.15,176.90,173.79
03/01/2024,179.66,73563080,179.55,180.53,177.38
02/29/2024,180.75,136682600,181.27,182.57,179.53
02/28/2024,181.42,48953940,182.51,183.12,180.13
02/27/2024,182.63,54318850,181.10,183.9225,179.56
02/26/2024,181.16,40867420,182.24,182.76,180.65
02/23/2024,182.52,45119680,185.01,185.04,182.23
02/22/2024,184.37,52292210,183.48,184.955,182.46
02/21/2024,182.32,41529670,181.94,182.8888,180.66
02/20/2024,181.56,53665550,181.79,182.43,180.00
02/16/2024,182.31,49752470,183.42,184.85,181.665
02/15/2024,183.86,65434500,183.55,184.49,181.35
02/14/2024,184.15,54630520,185.32,185.53,182.44
02/13/2024,185.04,56529530,185.77,186.21,183.5128
02/12/2024,187.15,41781930,188.415,188.67,186.79
02/09/2024,188.85,45155220,188.65,189.99,188.00
02/08/2024,188.32,40962050,189.385,189.535,187.35
02/07/2024,189.41,53438960,190.64,191.05,188.61
02/06/2024,189.30,43490760,186.86,189.31,186.7695
02/05/2024,187.68,69668820,188.15,189.25,185.84
02/02/2024,185.85,102551700,179.86,187.33,179.25
02/01/2024,186.86,64885410,183.985,186.95,183.82
01/31/2024,184.40,55467800,187.04,187.095,184.35
01/30/2024,188.04,55859370,190.94,191.80,187.47
01/29/2024,191.73,47145620,192.01,192.20,189.58
01/26/2024,192.42,44594010,194.27,194.76,191.94
01/25/2024,194.17,54822130,195.22,196.2675,193.1125
01/24/2024,194.50,53631320,195.42,196.38,194.34
01/23/2024,195.18,42355590,195.02,195.75,193.8299
01/22/2024,193.89,60133850,192.30,195.33,192.26
01/19/2024,191.56,68902990,189.33,191.95,188.82
01/18/2024,188.63,78005750,186.09,189.14,185.83
01/17/2024,182.68,47317430,181.27,182.93,180.30
01/16/2024,183.63,65603040,182.16,184.26,180.934
01/12/2024,185.92,40477780,186.06,186.74,185.19
01/11/2024,185.59,49128410,186.54,187.05,183.62
01/10/2024,186.19,46792910,184.35,186.40,183.92
01/09/2024,185.14,42841810,183.92,185.15,182.73
01/08/2024,185.56,59144470,182.085,185.60,181.50
01/05/2024,181.18,62379660,181.99,182.76,180.17
01/04/2024,181.91,71983570,182.15,183.0872,180.88
01/03/2024,184.25,58414460,184.22,185.88,183.43
01/02/2024,185.64,82488670,187.15,188.44,183.885
12/29/2023,192.53,42672150,193.90,194.40,191.725
12/28/2023,193.58,34049900,194.14,194.66,193.17
12/27/2023,193.15,48087680,192.49,193.50,191.09
12/26/2023,193.05,28919310,193.61,193.89,192.83
12/22/2023,193.60,37149570,195.18,195.41,192.97
12/21/2023,194.68,46482550,196.10,197.08,193.50
12/20/2023,194.83,52242820,196.90,197.68,194.83
